endpoint,method,model_id,model,source_id,source,source_class,target_id,target,target_class,n_source_cal,n_target_cal,n_target_test,src_cal_pos,tgt_test_pos,tgt_test_neg,ece_raw,ece_indomain,ece_transferred,aece_raw,aece_indomain,aece_transferred,brier_raw,brier_indomain,brier_transferred,nll_raw,nll_indomain,nll_transferred,auroc_raw,auroc_transferred,auroc_change,transfer_success,collapse
AF,platt,M5,ECG-FM,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.08401880441145665,0.03731314552401473,0.0627080213724899,0.08197727394230926,0.05244203089173336,0.0648269693725903,0.1126599127688438,0.10263107962621902,0.1063311859496412,0.4495640090616118,0.3514118589489842,0.36130330167153357,0.7456896551724138,0.7456896551724138,0.0,False,False
AF,isotonic,M5,ECG-FM,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.08401880441145665,0.030038375210874085,0.0778030866544592,0.08197727394230926,0.0773309395065598,0.07786748900075527,0.1126599127688438,0.10418975549650515,0.11039648084589572,0.4495640090616118,0.42776645968248095,0.42204081799371224,0.7456896551724138,0.7359674329501916,-0.009722222222222188,False,False
AF,temperature,M5,ECG-FM,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.08401880441145665,0.07997095804352233,0.07437882510493005,0.08197727394230926,0.07861212527575659,0.07851054996371876,0.1126599127688438,0.11101475197459092,0.11100707575400694,0.4495640090616118,0.3879187822374037,0.3963043554754833,0.7456896551724138,0.7456896551724138,0.0,True,False
AF,platt,M6,S4D,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.04151317950850192,0.048189672598631994,0.043647068840323225,0.04158494200338435,0.06966172695689651,0.052160179869691986,0.10883302012967995,0.113533054093913,0.1106764060228377,0.36081773262288624,0.38411491777402,0.36926229795653354,0.7172413793103448,0.7172413793103448,0.0,False,True
AF,isotonic,M6,S4D,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.04151317950850192,0.043280288665807395,0.05064335369731085,0.04158494200338435,0.06815840058710865,0.05380389025780582,0.10883302012967995,0.11125432332909893,0.11090462955684792,0.36081773262288624,0.37317584830852785,0.36633956534754974,0.7172413793103448,0.7171934865900383,-4.7892720306474956e-05,False,True
AF,temperature,M6,S4D,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.04151317950850192,0.042568169999531294,0.037485454556980234,0.04158494200338435,0.03996017102296313,0.03986530620086667,0.10883302012967995,0.10828111045998448,0.10825293509976346,0.36081773262288624,0.3588721905375138,0.35889314865875493,0.7172413793103448,0.7172413793103448,0.0,True,False
AF,platt,M1,MERL,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.0104766600502743,0.010831613529815898,0.025395801669742053,0.017247096780191096,0.009635624995236075,0.022972349347644506,0.014482273514030728,0.012922716603328619,0.013163506956500776,0.07477175122035244,0.06183977836767994,0.07211174361504959,0.7901296111665005,0.7901296111665005,0.0,False,True
AF,isotonic,M1,MERL,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.0104766600502743,0.006021031572305719,0.017212658740358926,0.017247096780191096,0.012441735944128935,0.022732151332665523,0.014482273514030728,0.013189776011203271,0.013950917663887778,0.07477175122035244,0.07693077543966886,0.10315530253544292,0.7901296111665005,0.7794616151545364,-0.01066799601196411,False,True
AF,temperature,M1,MERL,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.0104766600502743,0.017641352256258996,0.054246134869007534,0.017247096780191096,0.02348628290875239,0.054600724731914185,0.014482273514030728,0.015161718075909061,0.019878680640234906,0.07477175122035244,0.07375001853796977,0.09971611355729511,0.7901296111665005,0.7901296111665005,0.0,False,True
AF,platt,M2,ST-MEM,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.008410261141081612,0.004356792956740036,0.013905099534355342,0.001823669348671083,0.006481009965611377,0.014086564742808253,0.007438296682256552,0.007585396011992013,0.0074832627494390075,0.03622272918535181,0.034904498763202174,0.038846097869837136,0.972382851445663,0.9723828514456629,-1.1102230246251565e-16,False,True
AF,isotonic,M2,ST-MEM,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.008410261141081612,0.003924537181284886,0.003320409934160399,0.001823669348671083,0.0014284197437717384,0.001670399111882179,0.007438296682256552,0.006378436378172721,0.007636985939291456,0.03622272918535181,0.030114835492921474,0.036224524838756635,0.972382851445663,0.9616151545363908,-0.010767696909272262,True,False
AF,temperature,M2,ST-MEM,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.008410261141081612,0.0070086427956853785,0.010892431883323502,0.001823669348671083,0.004593513867404019,0.008130019821436968,0.007438296682256552,0.006736913321422232,0.006732697618087229,0.03622272918535181,0.026704040598358056,0.028000551559681244,0.972382851445663,0.9723828514456632,1.1102230246251565e-16,False,True
AF,platt,M3,HuBERT-ECG,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.01883287847707831,0.008435121225040176,0.03489336316920007,0.01836359907869503,0.012654206147796145,0.033207010721429585,0.017390526531909267,0.013162586692419207,0.014334543713457007,0.09001503555582342,0.06487328443075979,0.08162127447959193,0.888085742771685,0.888085742771685,0.0,False,True
AF,isotonic,M3,HuBERT-ECG,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.01883287847707831,0.007329793631197951,0.013279885838285268,0.01836359907869503,0.01180236315500669,0.013497238986341385,0.017390526531909267,0.014691791028686252,0.014940735885436335,0.09001503555582342,0.07349212847132972,0.07634861020956192,0.888085742771685,0.8508225324027916,-0.03726321036889335,False,False
AF,temperature,M3,HuBERT-ECG,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.01883287847707831,0.020786579910207357,0.02894697188320111,0.01836359907869503,0.024148575824531428,0.029556540201861048,0.017390526531909267,0.018112963385803392,0.018926658502118953,0.09001503555582342,0.07651891471098649,0.07961580227659017,0.888085742771685,0.888085742771685,0.0,False,True
AF,platt,M5,ECG-FM,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.01236837029827106,0.009470925492230458,0.05029564981340279,0.02186319163228816,0.013480853142337405,0.050295649813402794,0.019740597465691657,0.015132576899234605,0.01731398064192569,0.10199412446234733,0.07806326201236104,0.10499218765584799,0.6207377866400798,0.6207377866400798,0.0,False,True
AF,isotonic,M5,ECG-FM,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.01236837029827106,0.007259191838442496,0.023109495462108363,0.02186319163228816,0.016339062767840064,0.031396250886191475,0.019740597465691657,0.014463550106307463,0.016721243933335538,0.10199412446234733,0.08523831504118676,0.13335103048821773,0.6207377866400798,0.6199152542372882,-0.0008225324027916203,False,True
AF,temperature,M5,ECG-FM,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.01236837029827106,0.01958161238482586,0.04674292312710515,0.02186319163228816,0.026958086158151807,0.05173035551132303,0.019740597465691657,0.02003876101949454,0.02221196376488145,0.10199412446234733,0.10118656357223033,0.11363759977703898,0.6207377866400798,0.6207377866400798,0.0,False,True
AF,platt,M6,S4D,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.007174126111878134,0.008829028741845747,0.061397273406742454,0.01400082760262921,0.014300175500560359,0.061397273406742454,0.014378537200355583,0.014064995097483025,0.01774696261353006,0.08286192028335262,0.07618798719306236,0.11391229449397813,0.6317048853439682,0.6317048853439682,0.0,False,True
AF,isotonic,M6,S4D,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.007174126111878134,0.00819038896348191,0.03843599386014716,0.01400082760262921,0.014525299323160068,0.03843599386014716,0.014378537200355583,0.014189848868038573,0.01566558657678218,0.08286192028335262,0.07521137699304568,0.1054857609464715,0.6317048853439682,0.5358673978065802,-0.09583748753738797,False,True
AF,temperature,M6,S4D,D5,MIMIC-IV-ECG,AF,D3,CODE-15%,AF,298,1200,1197,29,17,1180,0.007174126111878134,0.013041010070927995,0.014904254777294599,0.01400082760262921,0.017561910649192502,0.018991170476779253,0.014378537200355583,0.01459203958889442,0.014675397260803764,0.08286192028335262,0.0844783347378027,0.08521026045355146,0.6317048853439682,0.6317048853439682,0.0,False,True
AF,platt,M1,MERL,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.03365416256241724,0.03155017383516269,0.05831806558993323,0.02740352202652491,0.028266841089578082,0.06632389019969909,0.04716071244449467,0.04753197172993771,0.0557042276284935,0.18913046801232233,0.17243860592111762,0.19457299456326618,0.9645891340044263,0.9645891340044263,0.0,False,True
AF,isotonic,M1,MERL,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.03365416256241724,0.028736732723907085,0.0644072561224047,0.02740352202652491,0.021134515113965687,0.05727294569641349,0.04716071244449467,0.04760095412580056,0.0614439622284895,0.18913046801232233,0.2034538683144417,0.24362564376418205,0.9645891340044263,0.9621582066109803,-0.0024309273934459696,False,True
AF,temperature,M1,MERL,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.03365416256241724,0.03546447060418413,0.06957177037616401,0.02740352202652491,0.02629297971813463,0.056830562514391204,0.04716071244449467,0.04724051055819443,0.05168912036704043,0.18913046801232233,0.17746460909112027,0.1957449211352206,0.9645891340044263,0.9645891340044263,0.0,False,True
AF,platt,M2,ST-MEM,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.02447106098949444,0.014048769882445068,0.02516366036639178,0.02115173196431707,0.018404528424017883,0.031323919854909704,0.02621514957236455,0.025955115555244938,0.02735790054340844,0.17066915606677185,0.1093247095723121,0.11485730165645022,0.9824659099021917,0.9824659099021917,0.0,False,True
AF,isotonic,M2,ST-MEM,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.02447106098949444,0.01285026852636957,0.018179299972682004,0.02115173196431707,0.015782306771373197,0.013056305677439938,0.02621514957236455,0.02565275695624309,0.027046092328747023,0.17066915606677185,0.11343849917182199,0.15595823288666252,0.9824659099021917,0.9795316627400584,-0.0029342471621333077,False,False
AF,temperature,M2,ST-MEM,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.02447106098949444,0.019786382083832217,0.01707197284682642,0.02115173196431707,0.018720763741289913,0.018547826058512115,0.02621514957236455,0.02561987137213751,0.02559719901761305,0.17066915606677185,0.10521542497713497,0.10527815995220842,0.9824659099021917,0.9824766188334404,1.0708931248659681e-05,True,False
AF,platt,M3,HuBERT-ECG,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.05205312571789012,0.03745828121512066,0.037899638351165575,0.04281195906866612,0.04131484463328232,0.05320406873008911,0.06367387909734755,0.06136951872696987,0.06300195039810005,0.285346218493718,0.22073097162087058,0.2240861265350077,0.9432498036695939,0.9432498036695939,0.0,True,False
AF,isotonic,M3,HuBERT-ECG,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.05205312571789012,0.02634481191439088,0.025961358075253224,0.04281195906866612,0.034738991286866305,0.02998492303504297,0.06367387909734755,0.06073040771777166,0.06180757220995686,0.285346218493718,0.23175020819074013,0.31343570189272685,0.9432498036695939,0.9394873991575641,-0.0037624045120298044,True,False
AF,temperature,M3,HuBERT-ECG,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.05205312571789012,0.039726001296473835,0.03358187556840291,0.04281195906866612,0.040297493623212784,0.0376005267771026,0.06367387909734755,0.06160299288487329,0.061288937129246025,0.285346218493718,0.21838302182641844,0.21863014430240926,0.9432498036695939,0.9429713714571287,-0.0002784322124651517,True,False
AF,platt,M4,ECGFM-KED,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.025353947599459557,0.040685070005948586,0.05052106167073952,0.029307786777818434,0.04216114530066993,0.053079155229749465,0.09969690324517201,0.1008301001554591,0.1028631239335615,0.331188799172695,0.3371973766942342,0.3407833586463794,0.8370457628328694,0.8370457628328692,-1.1102230246251565e-16,False,True
AF,isotonic,M4,ECGFM-KED,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.025353947599459557,0.03090614793596381,0.02303890396219127,0.029307786777818434,0.037912008527703774,0.02828649614462079,0.09969690324517201,0.1001389193377576,0.10175524413580658,0.331188799172695,0.34883705818768035,0.33381436440138645,0.8370457628328694,0.8266830870279145,-0.010362675804954868,True,False
AF,temperature,M4,ECGFM-KED,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.025353947599459557,0.03721574997081035,0.04162835536317636,0.029307786777818434,0.038098829384156825,0.041930269001973004,0.09969690324517201,0.10017370225631837,0.10044263023580566,0.331188799172695,0.33242103679314117,0.3334504584987681,0.8370457628328694,0.8370457628328694,0.0,False,True
AF,platt,M5,ECG-FM,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.042487115337570915,0.04932727701668893,0.07444111663108603,0.036465052452094505,0.053798955271706944,0.0812212682791574,0.09412900010201411,0.09357166055263512,0.10275639818544813,0.3159947917970033,0.3144468803793073,0.33627653404066626,0.8725066038409366,0.8725066038409367,1.1102230246251565e-16,False,True
AF,isotonic,M5,ECG-FM,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.042487115337570915,0.030475192629104256,0.04109933332731145,0.036465052452094505,0.03485710654031182,0.0509527805723057,0.09412900010201411,0.09253724494352851,0.10100142018555698,0.3159947917970033,0.3074640706295508,0.32855823762552866,0.8725066038409366,0.8659777254230027,-0.006528878417933925,False,False
AF,temperature,M5,ECG-FM,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.042487115337570915,0.04760887311439949,0.058139472211011664,0.036465052452094505,0.04920229000525149,0.05861046553801596,0.09412900010201411,0.09381515494466942,0.09469089724089108,0.3159947917970033,0.31050417666147917,0.3147235734433188,0.8725066038409366,0.8725066038409366,0.0,False,True
AF,platt,M6,S4D,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.03137734659522893,0.05329917831410892,0.05091222436596829,0.04362750269972728,0.05350909733821131,0.07987788305239718,0.11391052583518227,0.11542154995268726,0.1255592378909081,0.37850489211872995,0.3831758649126941,0.40896626310267126,0.7655457985293068,0.7655457985293068,0.0,False,True
AF,isotonic,M6,S4D,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.03137734659522893,0.03697169784533596,0.053967311692799017,0.04362750269972728,0.04108022081675976,0.06496985658195491,0.11391052583518227,0.11506283580102632,0.12177734928023884,0.37850489211872995,0.37558663238947626,0.3922972698439532,0.7655457985293068,0.7586920825301635,-0.006853715999143306,False,True
AF,temperature,M6,S4D,D5,MIMIC-IV-ECG,AF,D4,CPSC2018,AF,298,1031,1031,29,161,870,0.03137734659522893,0.04681431633335094,0.04796851810201598,0.04362750269972728,0.05261989110308166,0.05075998481366286,0.11391052583518227,0.11498304721678007,0.11477601900807749,0.37850489211872995,0.3824849412888202,0.38171048860760304,0.7655457985293068,0.7655457985293068,0.0,False,True
NORM,platt,M1,MERL,D1,PTB-XL,NORM,D3,CODE-15%,NORM,297,1200,1197,125,459,738,0.06800183092833632,0.05964444473944323,0.059328370520705276,0.06918091398167951,0.06399993173738901,0.06823556269962713,0.2104643966281245,0.2078130344303157,0.209168544438641,0.6091033151132086,0.5995102636313737,0.6013922823490626,0.7113319281340962,0.7113319281340962,0.0,True,False
NORM,isotonic,M1,MERL,D1,PTB-XL,NORM,D3,CODE-15%,NORM,297,1200,1197,125,459,738,0.06800183092833632,0.044487709660817144,0.09579655345923693,0.06918091398167951,0.05114448502858789,0.09339846435546588,0.2104643966281245,0.2057878097019834,0.21794379926574634,0.6091033151132086,0.6124780031466669,0.6208161445678421,0.7113319281340962,0.697922017346535,-0.013409910787561152,False,True
NORM,temperature,M1,MERL,D1,PTB-XL,NORM,D3,CODE-15%,NORM,297,1200,1197,125,459,738,0.06800183092833632,0.041149673197660656,0.04678586773528863,0.06918091398167951,0.05431254729004058,0.05881170216852792,0.2104643966281245,0.20637736649442823,0.2079016942684251,0.6091033151132086,0.5948305753321723,0.5995773409955555,0.7113319281340962,0.7113319281340962,0.0,True,False
NORM,platt,M2,ST-MEM,D1,PTB-XL,NORM,D3,CODE-15%,NORM,297,1200,1197,125,459,738,0.11190924219991062,0.0642609848992024,0.0790230681328968,0.10994581279991654,0.07238128224460663,0.07755791381928638,0.20395583584833366,0.19583342613795066,0.19632450947939545,0.6130926425461356,0.5713759098959501,0.5725405718536009,0.7590142350225245,0.7590142350225245,0.0,True,False
NORM,isotonic,M2,ST-MEM,D1,PTB-XL,NORM,D3,CODE-15%,NORM,297,1200,1197,125,459,738,0.11190924219991062,0.040235154803588434,0.10235426517799705,0.10994581279991654,0.03983622450939455,0.09510889930138267,0.20395583584833366,0.19119835318290007,0.21253464519232562,0.6130926425461356,0.586287022465146,0.6260795501412706,0.7590142350225245,0.7229292499896678,-0.03608498503285673,False,False
NORM,temperature,M2,ST-MEM,D1,PTB-XL,NORM,D3,CODE-15%,NORM,297,1200,1197,125,459,738,0.11190924219991062,0.037313269137642296,0.05459843010947262,0.10994581279991654,0.03915090774649991,0.06539847755398719,0.20395583584833366,0.1909981811676016,0.1950053926595781,0.6130926425461356,0.5564110265386324,0.5687343317344082,0.7590142350225245,0.7590142350225245,0.0,False,False
NORM,platt,M3,HuBERT-ECG,D1,PTB-XL,NORM,D3,CODE-15%,NORM,297,1200,1197,125,459,738,0.1121359931907099,0.07315442005473385,0.0631776414558332,0.10497320381418797,0.07892629707660768,0.08213876794603489,0.21036402183607666,0.202094596837614,0.20250124824864263,0.6146123480944601,0.5870416158812143,0.5891844567549639,0.7359701483725077,0.7359701483725077,0.0,True,False
NORM,isotonic,M3,HuBERT-ECG,D1,PTB-XL,NORM,D3,CODE-15%,NORM,297,1200,1197,125,459,738,0.1121359931907099,0.049886303271920875,0.1520278317312426,0.10497320381418797,0.05560648057047615,0.15530856081738817,0.21036402183607666,0.20017310735414665,0.23602441070716462,0.6146123480944601,0.5774438031329182,0.6566848084176723,0.7359701483725077,0.6997877440648044,-0.036182404307703364,False,True
NORM,temperature,M3,HuBERT-ECG,D1,PTB-XL,NORM,D3,CODE-15%,NORM,297,1200,1197,125,459,738,0.1121359931907099,0.05208640233277579,0.10056936861095067,0.10497320381418797,0.056877772399242174,0.10583702960572222,0.21036402183607666,0.19901357832834135,0.20862279599985253,0.6146123480944601,0.5750526597921645,0.6045331387346372,0.7359701483725077,0.7359701483725077,0.0,False,False
NORM,platt,M5,ECG-FM,D1,PTB-XL,NORM,D3,CODE-15%,NORM,297,1200,1197,125,459,738,0.07320928253728723,0.06957989729756846,0.07052962689256244,0.08550740062983593,0.07985176906704601,0.07889273495735605,0.23313119977836816,0.22746628051404966,0.23134682552092617,0.6677752376743824,0.6458610127602156,0.6559701146683076,0.6340636826847571,0.6340636826847571,0.0,True,False
NORM,isotonic,M5,ECG-FM,D1,PTB-XL,NORM,D3,CODE-15%,NORM,297,1200,1197,125,459,738,0.07320928253728723,0.04840503500830198,0.12539021978858084,0.08550740062983593,0.047029785570999745,0.1153297841212153,0.23313119977836816,0.2238068322204238,0.2454651230816498,0.6677752376743824,0.6625195047871997,0.6868963454643401,0.6340636826847571,0.5967151991781355,-0.037348483506621566,False,True
