endpoint,endpoint_class,model_id,model,dataset_id,dataset,alpha,target_coverage,method,n_test,n_cal,n_test_pos,n_test_neg,coverage,coverage_tp,coverage_tn,avg_set_size,singleton_rate,empty_rate,both_rate,conformal_quantile,quantile_is_inf
AF,AF,M4,ECGFM-KED,D4,CPSC2018,0.2,0.8,raw,1031,1031,161,870,0.8322017458777885,0.3105590062111801,0.9287356321839081,0.9359844810863239,0.9359844810863239,0.06401551891367604,0.0,0.39773225628373615,False
AF,AF,M4,ECGFM-KED,D4,CPSC2018,0.2,0.8,platt,1031,1031,161,870,0.8312318137730359,0.3105590062111801,0.9275862068965517,0.9350145489815713,0.9350145489815713,0.06498545101842872,0.0,0.3590808596126899,False
AF,AF,M4,ECGFM-KED,D4,CPSC2018,0.2,0.8,isotonic,1031,1031,161,870,0.8302618816682832,0.3167701863354037,0.9252873563218391,0.9350145489815713,0.9350145489815713,0.06498545101842872,0.0,0.3529411764705882,False
AF,AF,M4,ECGFM-KED,D4,CPSC2018,0.2,0.8,temperature,1031,1031,161,870,0.8322017458777885,0.3105590062111801,0.9287356321839081,0.9359844810863239,0.9359844810863239,0.06401551891367604,0.0,0.4086392859594888,False
AF,AF,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.1,0.9,raw,301,298,40,261,0.8471760797342193,0.025,0.9731800766283525,1.0166112956810631,0.9833887043189369,0.0,0.016611295681063124,0.541635545743476,False
AF,AF,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.1,0.9,platt,301,298,40,261,0.8637873754152824,0.025,0.9923371647509579,1.0166112956810631,0.9833887043189369,0.0,0.016611295681063124,0.6403216239674503,False
AF,AF,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.1,0.9,isotonic,301,298,40,261,0.8704318936877077,0.025,1.0,1.043189368770764,0.9568106312292359,0.0,0.04318936877076412,0.5,False
AF,AF,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.1,0.9,temperature,301,298,40,261,0.8471760797342193,0.025,0.9731800766283525,1.0166112956810631,0.9833887043189369,0.0,0.016611295681063124,0.5359029961372859,False
AF,AF,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.2,0.8,raw,301,298,40,261,0.770764119601329,0.0,0.8888888888888888,0.8770764119601329,0.8770764119601329,0.12292358803986711,0.0,0.23463535395302254,False
AF,AF,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.2,0.8,platt,301,298,40,261,0.770764119601329,0.0,0.8888888888888888,0.8604651162790697,0.8604651162790697,0.13953488372093023,0.0,0.12840648121997342,False
AF,AF,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.2,0.8,isotonic,301,298,40,261,0.8272425249169435,0.0,0.9540229885057471,0.9501661129568106,0.9501661129568106,0.04983388704318937,0.0,0.23684210526315788,False
AF,AF,M4,ECGFM-KED,D5,MIMIC-IV-ECG,0.2,0.8,temperature,301,298,40,261,0.770764119601329,0.0,0.8888888888888888,0.8770764119601329,0.8770764119601329,0.12292358803986711,0.0,0.26523666030010623,False
AF,AF,M5,ECG-FM,D3,CODE-15%,0.1,0.9,raw,1197,1200,17,1180,0.9239766081871345,0.0,0.9372881355932203,0.9373433583959899,0.9373433583959899,0.06265664160401002,0.0,0.06987932847941046,False
AF,AF,M5,ECG-FM,D3,CODE-15%,0.1,0.9,platt,1197,1200,17,1180,0.9239766081871345,0.0,0.9372881355932203,0.935672514619883,0.935672514619883,0.06432748538011696,0.0,0.025474162724721087,False
AF,AF,M5,ECG-FM,D3,CODE-15%,0.1,0.9,isotonic,1197,1200,17,1180,0.9314954051796157,0.0,0.9449152542372882,0.9431913116123642,0.9431913116123642,0.05680868838763575,0.0,0.06153846153846154,False
AF,AF,M5,ECG-FM,D3,CODE-15%,0.1,0.9,temperature,1197,1200,17,1180,0.9239766081871345,0.0,0.9372881355932203,0.9373433583959899,0.9373433583959899,0.06265664160401002,0.0,0.09259930953857133,False
AF,AF,M5,ECG-FM,D3,CODE-15%,0.2,0.8,raw,1197,1200,17,1180,0.8170426065162907,0.0,0.8288135593220339,0.8270676691729323,0.8270676691729323,0.17293233082706766,0.0,0.03159816587890255,False
AF,AF,M5,ECG-FM,D3,CODE-15%,0.2,0.8,platt,1197,1200,17,1180,0.8170426065162907,0.0,0.8288135593220339,0.8262322472848789,0.8262322472848789,0.17376775271512113,0.0,0.021746075683577316,False
AF,AF,M5,ECG-FM,D3,CODE-15%,0.2,0.8,isotonic,1197,1200,17,1180,0.87468671679198,0.0,0.8872881355932203,0.8847117794486216,0.8847117794486216,0.11528822055137844,0.0,0.02158273381294964,False
AF,AF,M5,ECG-FM,D3,CODE-15%,0.2,0.8,temperature,1197,1200,17,1180,0.8170426065162907,0.0,0.8288135593220339,0.8270676691729323,0.8270676691729323,0.17293233082706766,0.0,0.046635384050412704,False
AF,AF,M5,ECG-FM,D4,CPSC2018,0.1,0.9,raw,1031,1031,161,870,0.9088263821532493,0.6024844720496895,0.9655172413793104,1.0795344325897187,0.9204655674102813,0.0,0.07953443258971872,0.6544451967722358,False
AF,AF,M5,ECG-FM,D4,CPSC2018,0.1,0.9,platt,1031,1031,161,870,0.9097963142580019,0.5838509316770186,0.9701149425287356,1.0717749757516974,0.9282250242483027,0.0,0.07177497575169738,0.6807306659384224,False
AF,AF,M5,ECG-FM,D4,CPSC2018,0.1,0.9,isotonic,1031,1031,161,870,0.9107662463627546,0.6024844720496895,0.967816091954023,1.0824442289039766,0.9175557710960233,0.0,0.08244422890397672,0.6233766233766234,False
AF,AF,M5,ECG-FM,D4,CPSC2018,0.1,0.9,temperature,1031,1031,161,870,0.9088263821532493,0.6024844720496895,0.9655172413793104,1.0795344325897187,0.9204655674102813,0.0,0.07953443258971872,0.6143652048707141,False
AF,AF,M5,ECG-FM,D4,CPSC2018,0.2,0.8,raw,1031,1031,161,870,0.8098933074684772,0.38509316770186336,0.8885057471264368,0.8884578079534433,0.8884578079534433,0.11154219204655674,0.0,0.29649617241005044,False
AF,AF,M5,ECG-FM,D4,CPSC2018,0.2,0.8,platt,1031,1031,161,870,0.8186226964112512,0.33540372670807456,0.9080459770114943,0.9020368574199806,0.9020368574199806,0.0979631425800194,0.0,0.26360059890360504,False
AF,AF,M5,ECG-FM,D4,CPSC2018,0.2,0.8,isotonic,1031,1031,161,870,0.8128031037827352,0.391304347826087,0.8908045977011494,0.8933074684772065,0.8933074684772065,0.1066925315227934,0.0,0.30434782608695654,False
AF,AF,M5,ECG-FM,D4,CPSC2018,0.2,0.8,temperature,1031,1031,161,870,0.8098933074684772,0.38509316770186336,0.8885057471264368,0.8884578079534433,0.8884578079534433,0.11154219204655674,0.0,0.34749604082086005,False
AF,AF,M5,ECG-FM,D5,MIMIC-IV-ECG,0.1,0.9,raw,301,298,40,261,0.8837209302325582,0.375,0.9616858237547893,1.0730897009966778,0.9269102990033222,0.0,0.07308970099667775,0.6780857204261026,False
AF,AF,M5,ECG-FM,D5,MIMIC-IV-ECG,0.1,0.9,platt,301,298,40,261,0.8770764119601329,0.125,0.9923371647509579,1.0199335548172757,0.9800664451827242,0.0,0.019933554817275746,0.514682655777147,False
AF,AF,M5,ECG-FM,D5,MIMIC-IV-ECG,0.1,0.9,isotonic,301,298,40,261,0.8870431893687708,0.15,1.0,1.0365448504983388,0.9634551495016611,0.0,0.036544850498338874,0.6363636363636364,False
AF,AF,M5,ECG-FM,D5,MIMIC-IV-ECG,0.1,0.9,temperature,301,298,40,261,0.8837209302325582,0.375,0.9616858237547893,1.0730897009966778,0.9269102990033222,0.0,0.07308970099667775,0.6202407492629689,False
AF,AF,M5,ECG-FM,D5,MIMIC-IV-ECG,0.2,0.8,raw,301,298,40,261,0.7774086378737541,0.2,0.8659003831417624,0.867109634551495,0.867109634551495,0.132890365448505,0.0,0.2285923132566739,False
AF,AF,M5,ECG-FM,D5,MIMIC-IV-ECG,0.2,0.8,platt,301,298,40,261,0.7641196013289037,0.0,0.8812260536398467,0.8372093023255814,0.8372093023255814,0.16279069767441862,0.0,0.12124686778194475,False
AF,AF,M5,ECG-FM,D5,MIMIC-IV-ECG,0.2,0.8,isotonic,301,298,40,261,0.770764119601329,0.0,0.8888888888888888,0.8504983388704319,0.8504983388704319,0.14950166112956811,0.0,0.25,False
AF,AF,M5,ECG-FM,D5,MIMIC-IV-ECG,0.2,0.8,temperature,301,298,40,261,0.7774086378737541,0.2,0.8659003831417624,0.867109634551495,0.867109634551495,0.132890365448505,0.0,0.30983074188554854,False
AF,AF,M6,S4D,D3,CODE-15%,0.1,0.9,raw,1197,1200,17,1180,0.9114452798663325,0.0,0.9245762711864407,0.923141186299081,0.923141186299081,0.07685881370091896,0.0,0.045519335643049025,False
AF,AF,M6,S4D,D3,CODE-15%,0.1,0.9,platt,1197,1200,17,1180,0.9114452798663325,0.0,0.9245762711864407,0.923141186299081,0.923141186299081,0.07685881370091896,0.0,0.024535891929224365,False
AF,AF,M6,S4D,D3,CODE-15%,0.1,0.9,isotonic,1197,1200,17,1180,0.9582289055973267,0.0,0.9720338983050848,0.9707602339181286,0.9707602339181286,0.029239766081871343,0.0,0.04363636363636364,False
AF,AF,M6,S4D,D3,CODE-15%,0.1,0.9,temperature,1197,1200,17,1180,0.9114452798663325,0.0,0.9245762711864407,0.923141186299081,0.923141186299081,0.07685881370091896,0.0,0.05629763715690195,False
AF,AF,M6,S4D,D3,CODE-15%,0.2,0.8,raw,1197,1200,17,1180,0.810359231411863,0.0,0.8220338983050848,0.8187134502923976,0.8187134502923976,0.18128654970760233,0.0,0.031069462384776057,False
AF,AF,M6,S4D,D3,CODE-15%,0.2,0.8,platt,1197,1200,17,1180,0.810359231411863,0.0,0.8220338983050848,0.8187134502923976,0.8187134502923976,0.18128654970760233,0.0,0.023589848296688993,False
AF,AF,M6,S4D,D3,CODE-15%,0.2,0.8,isotonic,1197,1200,17,1180,0.9582289055973267,0.0,0.9720338983050848,0.9707602339181286,0.9707602339181286,0.029239766081871343,0.0,0.04363636363636364,False
AF,AF,M6,S4D,D3,CODE-15%,0.2,0.8,temperature,1197,1200,17,1180,0.810359231411863,0.0,0.8220338983050848,0.8187134502923976,0.8187134502923976,0.18128654970760233,0.0,0.03966193779075892,False
AF,AF,M6,S4D,D4,CPSC2018,0.1,0.9,raw,1031,1031,161,870,0.9107662463627546,0.4782608695652174,0.9908045977011494,1.1668283220174587,0.8331716779825412,0.0,0.16682832201745879,0.7377982306916913,False
AF,AF,M6,S4D,D4,CPSC2018,0.1,0.9,platt,1031,1031,161,870,0.9136760426770126,0.515527950310559,0.9873563218390805,1.1658583899127062,0.8341416100872939,0.0,0.1658583899127061,0.7587745711573949,False
AF,AF,M6,S4D,D4,CPSC2018,0.1,0.9,isotonic,1031,1031,161,870,0.918525703200776,0.4782608695652174,1.0,1.1823472356935014,0.8176527643064986,0.0,0.18234723569350145,0.6585365853658536,False
AF,AF,M6,S4D,D4,CPSC2018,0.1,0.9,temperature,1031,1031,161,870,0.9107662463627546,0.4782608695652174,0.9908045977011494,1.1668283220174587,0.8331716779825412,0.0,0.16682832201745879,0.7156738409851218,False
AF,AF,M6,S4D,D4,CPSC2018,0.2,0.8,raw,1031,1031,161,870,0.8419010669253152,0.16149068322981366,0.967816091954023,0.9835111542192047,0.9835111542192047,0.016488845780795344,0.0,0.4756064046629834,False
AF,AF,M6,S4D,D4,CPSC2018,0.2,0.8,platt,1031,1031,161,870,0.8457807953443259,0.21739130434782608,0.9620689655172414,0.9941804073714839,0.9941804073714839,0.005819592628516004,0.0,0.47263303625324704,False
AF,AF,M6,S4D,D4,CPSC2018,0.2,0.8,isotonic,1031,1031,161,870,0.8273520853540253,0.2732919254658385,0.9298850574712644,0.9689621726479146,0.9689621726479146,0.031037827352085354,0.0,0.42424242424242425,False
AF,AF,M6,S4D,D4,CPSC2018,0.2,0.8,temperature,1031,1031,161,870,0.8419010669253152,0.16149068322981366,0.967816091954023,0.9835111542192047,0.9835111542192047,0.016488845780795344,0.0,0.47823082367884817,False
AF,AF,M6,S4D,D5,MIMIC-IV-ECG,0.1,0.9,raw,301,298,40,261,0.8770764119601329,0.1,0.9961685823754789,1.053156146179402,0.946843853820598,0.0,0.053156146179401995,0.6874176485538184,False
AF,AF,M6,S4D,D5,MIMIC-IV-ECG,0.1,0.9,platt,301,298,40,261,0.8737541528239202,0.05,1.0,1.0099667774086378,0.9900332225913622,0.0,0.009966777408637873,0.7916441148818285,False
AF,AF,M6,S4D,D5,MIMIC-IV-ECG,0.1,0.9,isotonic,301,298,40,261,0.8737541528239202,0.05,1.0,1.0099667774086378,0.9900332225913622,0.0,0.009966777408637873,0.75,False
AF,AF,M6,S4D,D5,MIMIC-IV-ECG,0.1,0.9,temperature,301,298,40,261,0.8770764119601329,0.1,0.9961685823754789,1.053156146179402,0.946843853820598,0.0,0.053156146179401995,0.6713753663900993,False
AF,AF,M6,S4D,D5,MIMIC-IV-ECG,0.2,0.8,raw,301,298,40,261,0.8039867109634552,0.0,0.9272030651340997,0.9036544850498339,0.9036544850498339,0.09634551495016612,0.0,0.2512383991270636,False
AF,AF,M6,S4D,D5,MIMIC-IV-ECG,0.2,0.8,platt,301,298,40,261,0.8039867109634552,0.0,0.9272030651340997,0.9003322259136213,0.9003322259136213,0.09966777408637874,0.0,0.11702100928870561,False
AF,AF,M6,S4D,D5,MIMIC-IV-ECG,0.2,0.8,isotonic,301,298,40,261,0.8504983388704319,0.0,0.9808429118773946,0.9767441860465116,0.9767441860465116,0.023255813953488372,0.0,0.16981132075471697,False
AF,AF,M6,S4D,D5,MIMIC-IV-ECG,0.2,0.8,temperature,301,298,40,261,0.8039867109634552,0.0,0.9272030651340997,0.9036544850498339,0.9036544850498339,0.09634551495016612,0.0,0.27092262280761853,False
NORM,NORM,M1,MERL,D1,PTB-XL,0.1,0.9,raw,299,297,142,157,0.903010033444816,0.9154929577464789,0.89171974522293,1.3076923076923077,0.6923076923076923,0.0,0.3076923076923077,0.8075430421277852,False
NORM,NORM,M1,MERL,D1,PTB-XL,0.1,0.9,platt,299,297,142,157,0.9096989966555183,0.9154929577464789,0.9044585987261147,1.3311036789297659,0.6688963210702341,0.0,0.3311036789297659,0.7897229972729446,False
NORM,NORM,M1,MERL,D1,PTB-XL,0.1,0.9,isotonic,299,297,142,157,0.9331103678929766,0.9436619718309859,0.9235668789808917,1.4280936454849498,0.5719063545150501,0.0,0.4280936454849498,0.7058823529411765,False
NORM,NORM,M1,MERL,D1,PTB-XL,0.1,0.9,temperature,299,297,142,157,0.903010033444816,0.9154929577464789,0.89171974522293,1.3076923076923077,0.6923076923076923,0.0,0.3076923076923077,0.6644774055966278,False
NORM,NORM,M1,MERL,D1,PTB-XL,0.2,0.8,raw,299,297,142,157,0.7926421404682275,0.8098591549295775,0.7770700636942676,1.020066889632107,0.979933110367893,0.0,0.020066889632107024,0.524899252106999,False
NORM,NORM,M1,MERL,D1,PTB-XL,0.2,0.8,platt,299,297,142,157,0.7993311036789298,0.8098591549295775,0.7898089171974523,1.0301003344481605,0.9698996655518395,0.0,0.030100334448160536,0.525278945858113,False
NORM,NORM,M1,MERL,D1,PTB-XL,0.2,0.8,isotonic,299,297,142,157,0.8361204013377926,0.8802816901408451,0.7961783439490446,1.1237458193979932,0.8762541806020067,0.0,0.12374581939799331,0.5116279069767442,False
NORM,NORM,M1,MERL,D1,PTB-XL,0.2,0.8,temperature,299,297,142,157,0.7926421404682275,0.8098591549295775,0.7770700636942676,1.020066889632107,0.979933110367893,0.0,0.020066889632107024,0.511871242946999,False
NORM,NORM,M1,MERL,D3,CODE-15%,0.1,0.9,raw,1197,1200,459,738,0.910609857978279,0.8496732026143791,0.948509485094851,1.5756056808688388,0.4243943191311612,0.0,0.5756056808688388,0.7248293653077842,False
NORM,NORM,M1,MERL,D3,CODE-15%,0.1,0.9,platt,1197,1200,459,738,0.9064327485380117,0.7843137254901961,0.9823848238482384,1.556390977443609,0.44360902255639095,0.0,0.556390977443609,0.678076779521048,False
NORM,NORM,M1,MERL,D3,CODE-15%,0.1,0.9,isotonic,1197,1200,459,738,0.910609857978279,0.7952069716775599,0.9823848238482384,1.5680868838763575,0.4319131161236424,0.0,0.5680868838763575,0.6231884057971014,False
NORM,NORM,M1,MERL,D3,CODE-15%,0.1,0.9,temperature,1197,1200,459,738,0.910609857978279,0.8496732026143791,0.948509485094851,1.5756056808688388,0.4243943191311612,0.0,0.5756056808688388,0.6435965771195666,False
NORM,NORM,M1,MERL,D3,CODE-15%,0.2,0.8,raw,1197,1200,459,738,0.8111946532999165,0.7080610021786492,0.8753387533875339,1.3199665831244778,0.6800334168755221,0.0,0.31996658312447784,0.6181193156559632,False
NORM,NORM,M1,MERL,D3,CODE-15%,0.2,0.8,platt,1197,1200,459,738,0.8020050125313283,0.6122004357298475,0.9200542005420054,1.314954051796157,0.6850459482038429,0.0,0.31495405179615704,0.594222164362356,False
NORM,NORM,M1,MERL,D3,CODE-15%,0.2,0.8,isotonic,1197,1200,459,738,0.8170426065162907,0.55119825708061,0.9823848238482384,1.3600668337510442,0.6399331662489557,0.0,0.36006683375104426,0.5467289719626168,False
NORM,NORM,M1,MERL,D3,CODE-15%,0.2,0.8,temperature,1197,1200,459,738,0.8111946532999165,0.7080610021786492,0.8753387533875339,1.3199665831244778,0.6800334168755221,0.0,0.31996658312447784,0.5729402181519075,False
NORM,Normal,M1,MERL,D4,CPSC2018,0.1,0.9,raw,1031,1031,133,898,0.8981571290009699,0.6240601503759399,0.9387527839643652,0.9612027158098934,0.9612027158098934,0.038797284190106696,0.0,0.4103110951764694,False
NORM,Normal,M1,MERL,D4,CPSC2018,0.1,0.9,platt,1031,1031,133,898,0.895247332686712,0.48872180451127817,0.955456570155902,0.9544131910766246,0.9544131910766246,0.04558680892337536,0.0,0.3542319183879409,False
NORM,Normal,M1,MERL,D4,CPSC2018,0.1,0.9,isotonic,1031,1031,133,898,0.9078564500484966,0.5338345864661654,0.9632516703786191,0.976721629485936,0.976721629485936,0.023278370514064017,0.0,0.46153846153846156,False
NORM,Normal,M1,MERL,D4,CPSC2018,0.1,0.9,temperature,1031,1031,133,898,0.8981571290009699,0.6240601503759399,0.9387527839643652,0.9612027158098934,0.9612027158098934,0.038797284190106696,0.0,0.42745509889634975,False
NORM,Normal,M1,MERL,D4,CPSC2018,0.2,0.8,raw,1031,1031,133,898,0.7885548011639185,0.3157894736842105,0.8585746102449888,0.8069835111542192,0.8069835111542192,0.1930164888457808,0.0,0.14274384918266314,False
NORM,Normal,M1,MERL,D4,CPSC2018,0.2,0.8,platt,1031,1031,133,898,0.7953443258971872,0.07518796992481203,0.9020044543429844,0.8176527643064986,0.8176527643064986,0.18234723569350145,0.0,0.09375754707453166,False
NORM,Normal,M1,MERL,D4,CPSC2018,0.2,0.8,isotonic,1031,1031,133,898,0.7885548011639185,0.15037593984962405,0.8830734966592427,0.8069835111542192,0.8069835111542192,0.1930164888457808,0.0,0.13793103448275862,False
NORM,Normal,M1,MERL,D4,CPSC2018,0.2,0.8,temperature,1031,1031,133,898,0.7885548011639185,0.3157894736842105,0.8585746102449888,0.8069835111542192,0.8069835111542192,0.1930164888457808,0.0,0.19084640440493714,False
NORM,SR,M1,MERL,D5,MIMIC-IV-ECG,0.1,0.9,raw,301,298,269,32,0.9335548172757475,0.9739776951672863,0.59375,1.149501661129568,0.8504983388704319,0.0,0.14950166112956811,0.8254802197455378,False
NORM,SR,M1,MERL,D5,MIMIC-IV-ECG,0.1,0.9,platt,301,298,269,32,0.9501661129568106,1.0,0.53125,1.1096345514950166,0.8903654485049833,0.0,0.10963455149501661,0.6771532986501201,False
NORM,SR,M1,MERL,D5,MIMIC-IV-ECG,0.1,0.9,isotonic,301,298,269,32,0.9401993355481728,0.9888475836431226,0.53125,1.0764119601328903,0.9235880398671097,0.0,0.07641196013289037,0.6666666666666666,False
NORM,SR,M1,MERL,D5,MIMIC-IV-ECG,0.1,0.9,temperature,301,298,269,32,0.9335548172757475,0.9739776951672863,0.59375,1.149501661129568,0.8504983388704319,0.0,0.14950166112956811,0.686966110776596,False
NORM,SR,M1,MERL,D5,MIMIC-IV-ECG,0.2,0.8,raw,301,298,269,32,0.8438538205980066,0.8884758364312267,0.46875,0.9269102990033222,0.9269102990033222,0.07308970099667775,0.0,0.2920361845576612,False
NORM,SR,M1,MERL,D5,MIMIC-IV-ECG,0.2,0.8,platt,301,298,269,32,0.8372093023255814,0.9368029739776952,0.0,0.8837209302325582,0.8837209302325582,0.11627906976744186,0.0,0.26408110889824987,False
NORM,SR,M1,MERL,D5,MIMIC-IV-ECG,0.2,0.8,isotonic,301,298,269,32,0.8604651162790697,0.9368029739776952,0.21875,0.9169435215946844,0.9169435215946844,0.08305647840531562,0.0,0.23636363636363633,False
NORM,SR,M1,MERL,D5,MIMIC-IV-ECG,0.2,0.8,temperature,301,298,269,32,0.8438538205980066,0.8884758364312267,0.46875,0.9269102990033222,0.9269102990033222,0.07308970099667775,0.0,0.38986208277336876,False
NORM,NORM,M2,ST-MEM,D1,PTB-XL,0.1,0.9,raw,299,297,142,157,0.9230769230769231,0.9154929577464789,0.9299363057324841,1.3210702341137124,0.6789297658862876,0.0,0.3210702341137124,0.9460401625381903,False
NORM,NORM,M2,ST-MEM,D1,PTB-XL,0.1,0.9,platt,299,297,142,157,0.9163879598662207,0.8873239436619719,0.9426751592356688,1.3043478260869565,0.6956521739130435,0.0,0.30434782608695654,0.8156970866351398,False
NORM,NORM,M2,ST-MEM,D1,PTB-XL,0.1,0.9,isotonic,299,297,142,157,0.9264214046822743,0.9647887323943662,0.89171974522293,1.3277591973244147,0.6722408026755853,0.0,0.3277591973244147,0.5517241379310345,False
NORM,NORM,M2,ST-MEM,D1,PTB-XL,0.1,0.9,temperature,299,297,142,157,0.9230769230769231,0.9154929577464789,0.9299363057324841,1.3210702341137124,0.6789297658862876,0.0,0.3210702341137124,0.7006013561257958,False
NORM,NORM,M2,ST-MEM,D1,PTB-XL,0.2,0.8,raw,299,297,142,157,0.7859531772575251,0.7887323943661971,0.7834394904458599,1.0100334448160535,0.9899665551839465,0.0,0.010033444816053512,0.5380619386483954,False
NORM,NORM,M2,ST-MEM,D1,PTB-XL,0.2,0.8,platt,299,297,142,157,0.7892976588628763,0.7887323943661971,0.7898089171974523,1.0133779264214047,0.9866220735785953,0.0,0.013377926421404682,0.5556412624993319,False
NORM,NORM,M2,ST-MEM,D1,PTB-XL,0.2,0.8,isotonic,299,297,142,157,0.7725752508361204,0.852112676056338,0.7006369426751592,1.0,1.0,0.0,0.0,0.4666666666666668,False
NORM,NORM,M2,ST-MEM,D1,PTB-XL,0.2,0.8,temperature,299,297,142,157,0.7859531772575251,0.7887323943661971,0.7834394904458599,1.0100334448160535,0.9899665551839465,0.0,0.010033444816053512,0.5113182720337683,False
NORM,NORM,M2,ST-MEM,D3,CODE-15%,0.1,0.9,raw,1197,1200,459,738,0.8989139515455304,0.8540305010893247,0.926829268292683,1.454469507101086,0.545530492898914,0.0,0.454469507101086,0.7774311920580663,False
NORM,NORM,M2,ST-MEM,D3,CODE-15%,0.1,0.9,platt,1197,1200,459,738,0.9014202172096909,0.7995642701525054,0.964769647696477,1.4736842105263157,0.5263157894736842,0.0,0.47368421052631576,0.7191212179390853,False
NORM,NORM,M2,ST-MEM,D3,CODE-15%,0.1,0.9,isotonic,1197,1200,459,738,0.9030910609857978,0.8649237472766884,0.926829268292683,1.468671679197995,0.531328320802005,0.0,0.46867167919799496,0.6379310344827587,False
NORM,NORM,M2,ST-MEM,D3,CODE-15%,0.1,0.9,temperature,1197,1200,459,738,0.8989139515455304,0.8540305010893247,0.926829268292683,1.454469507101086,0.545530492898914,0.0,0.454469507101086,0.6573746434265063,False
NORM,NORM,M2,ST-MEM,D3,CODE-15%,0.2,0.8,raw,1197,1200,459,738,0.7986633249791144,0.7211328976034859,0.8468834688346883,1.236424394319131,0.7635756056808688,0.0,0.23642439431913115,0.6446159212762703,False
NORM,NORM,M2,ST-MEM,D3,CODE-15%,0.2,0.8,platt,1197,1200,459,738,0.7844611528822055,0.6383442265795207,0.8753387533875339,1.2021720969089391,0.797827903091061,0.0,0.202172096908939,0.601944107695269,False
NORM,NORM,M2,ST-MEM,D3,CODE-15%,0.2,0.8,isotonic,1197,1200,459,738,0.8145363408521303,0.6339869281045751,0.926829268292683,1.2698412698412698,0.7301587301587301,0.0,0.2698412698412698,0.5517241379310345,False
NORM,NORM,M2,ST-MEM,D3,CODE-15%,0.2,0.8,temperature,1197,1200,459,738,0.7986633249791144,0.7211328976034859,0.8468834688346883,1.236424394319131,0.7635756056808688,0.0,0.23642439431913115,0.5769386186994541,False
NORM,Normal,M2,ST-MEM,D4,CPSC2018,0.1,0.9,raw,1031,1031,133,898,0.9010669253152279,0.631578947368421,0.9409799554565702,0.9466537342386033,0.9466537342386033,0.0533462657613967,0.0,0.2741167090373533,False
