dataset_id,dataset_name,model_id,model_name,cal_size,effective_n,rep,seed,min_class_pos_in_cal,min_class_neg_in_cal,method,ece_ew,brier,auroc,status
D3,CODE-15%,M6_s4d_configured,Configured S4D,75,75,4,46,5,67,temperature_scaling,0.02366706135044801,0.07763449530528828,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,75,75,4,46,5,67,monotone_platt,0.017215141035719816,0.07678420232452016,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,75,75,4,46,5,67,isotonic_regression,0.05236984910654389,0.07892951200225885,0.564716216600136,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,75,75,4,46,5,67,learned_mlp_head,0.036796737629920244,0.07810034433223229,0.5150159935845459,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,0,42,7,89,temperature_scaling,0.030864137872255032,0.07781763385042752,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,0,42,7,89,monotone_platt,0.02501191956822631,0.07728598148439396,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,0,42,7,89,isotonic_regression,0.04597408280299372,0.07965634810185786,0.5611995414491847,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,0,42,7,89,learned_mlp_head,0.023034719455366337,0.07704742573649297,0.5097321989645752,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,1,43,6,88,temperature_scaling,0.03194802588698397,0.07820898147917243,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,1,43,6,88,monotone_platt,0.028373996115989442,0.07765712666349082,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,1,43,6,88,isotonic_regression,0.048868699098837835,0.08329830624156574,0.5633370352282648,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,1,43,6,88,learned_mlp_head,0.04983871180564165,0.07999527134296326,0.5153758708456054,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,2,44,6,87,temperature_scaling,0.03543166396193598,0.07813162236536066,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,2,44,6,87,monotone_platt,0.03873325088692859,0.07904159113978998,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,2,44,6,87,isotonic_regression,0.04662654249711884,0.07880917090872257,0.5555648000233478,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,2,44,6,87,learned_mlp_head,0.05216203542426229,0.07940412478015549,0.5096856194841152,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,3,45,8,89,temperature_scaling,0.026017755935702287,0.07798740089645566,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,3,45,8,89,monotone_platt,0.029683911608848566,0.07921868888182085,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,3,45,8,89,isotonic_regression,0.04669284611233052,0.08232543020789533,0.5637997319736089,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,3,45,8,89,learned_mlp_head,0.02638113042029241,0.07713358341807662,0.5274352414092262,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,4,46,6,86,temperature_scaling,0.032195037868850314,0.07802357783758979,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,4,46,6,86,monotone_platt,0.02951415859956708,0.0775617519017675,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,4,46,6,86,isotonic_regression,0.04955097029903164,0.08111118032650985,0.5495605276105824,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,100,100,4,46,6,86,learned_mlp_head,0.02484919601430496,0.07709186380534054,0.5205981631098945,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,0,42,10,130,temperature_scaling,0.030436936691511016,0.07792199382758681,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,0,42,10,130,monotone_platt,0.031256753796236846,0.077893510391341,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,0,42,10,130,isotonic_regression,0.036637823566083895,0.07886703846094877,0.5646966809873061,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,0,42,10,130,learned_mlp_head,0.016411483787621067,0.07682990975721883,0.5231410139968505,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,1,43,11,130,temperature_scaling,0.036746865055053375,0.07849829299680293,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,1,43,11,130,monotone_platt,0.03623849499930495,0.07769227743946916,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,1,43,11,130,isotonic_regression,0.053442411949515184,0.08070075303981594,0.5421040491512752,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,1,43,11,130,learned_mlp_head,0.027928354231019817,0.07747680805772024,0.5187953690970476,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,2,44,11,133,temperature_scaling,0.026594913276156474,0.07779798169627021,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,2,44,11,133,monotone_platt,0.02292569356325568,0.0766697437953068,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,2,44,11,133,isotonic_regression,0.038672275542229594,0.07881775463093472,0.559594356143548,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,2,44,11,133,learned_mlp_head,0.023351100397606694,0.07706331306668461,0.5265427313555463,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,3,45,12,132,temperature_scaling,0.025920759785725573,0.07785140969292233,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,3,45,12,132,monotone_platt,0.019362423349997236,0.07670940584365259,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,3,45,12,132,isotonic_regression,0.04124019813889123,0.07819044243385082,0.5650530760891547,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,3,45,12,132,learned_mlp_head,0.022988882716745138,0.07721497780428684,0.5221309732422859,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,4,46,12,133,temperature_scaling,0.026489142225077505,0.07785643387359906,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,4,46,12,133,monotone_platt,0.02833357708142975,0.0781942171141458,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,4,46,12,133,isotonic_regression,0.04194164548680516,0.08110147750840783,0.5528710415602311,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,150,150,4,46,12,133,learned_mlp_head,0.031654632817953825,0.07784276523766971,0.5199085387003025,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,0,42,15,177,temperature_scaling,0.03168083121614939,0.0779024168753796,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,0,42,15,177,monotone_platt,0.020158125269265578,0.07679760020776445,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,0,42,15,177,isotonic_regression,0.039240339694386575,0.07789229840267757,0.5678103673830538,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,0,42,15,177,learned_mlp_head,0.0185695406422019,0.07695110664926498,0.5147475523618176,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,1,43,15,177,temperature_scaling,0.03168083121614939,0.0779024168753796,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,1,43,15,177,monotone_platt,0.020158125269265578,0.07679760020776445,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,1,43,15,177,isotonic_regression,0.039240339694386575,0.07789229840267757,0.5678103673830538,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,1,43,15,177,learned_mlp_head,0.0185695406422019,0.07695110664926498,0.5147475523618176,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,2,44,15,177,temperature_scaling,0.03168083121614939,0.0779024168753796,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,2,44,15,177,monotone_platt,0.020158125269265578,0.07679760020776445,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,2,44,15,177,isotonic_regression,0.039240339694386575,0.07789229840267757,0.5678103673830538,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,2,44,15,177,learned_mlp_head,0.0185695406422019,0.07695110664926498,0.5147475523618176,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,3,45,15,177,temperature_scaling,0.03168083121614939,0.0779024168753796,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,3,45,15,177,monotone_platt,0.020158125269265578,0.07679760020776445,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,3,45,15,177,isotonic_regression,0.039240339694386575,0.07789229840267757,0.5678103673830538,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,3,45,15,177,learned_mlp_head,0.0185695406422019,0.07695110664926498,0.5147475523618176,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,4,46,15,177,temperature_scaling,0.03168083121614939,0.0779024168753796,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,4,46,15,177,monotone_platt,0.020158125269265578,0.07679760020776445,0.5483330655043196,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,4,46,15,177,isotonic_regression,0.039240339694386575,0.07789229840267757,0.5678103673830538,ok
D3,CODE-15%,M6_s4d_configured,Configured S4D,full,201,4,46,15,177,learned_mlp_head,0.0185695406422019,0.07695110664926498,0.5147475523618176,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,0,42,0,8,temperature_scaling,0.05377090090656006,0.02909864554680375,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,0,42,0,8,monotone_platt,0.05886300617657511,0.032413432471155454,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,0,42,0,8,isotonic_regression,0.053886835543277105,0.03053388312251885,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,0,42,0,8,learned_mlp_head,0.06969649639190417,0.06527860281946442,0.7982213655217062,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,1,43,0,7,temperature_scaling,0.03541183905969294,0.027135285622616672,0.9857967615682668,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,1,43,0,7,monotone_platt,0.03873715052365552,0.02977881902906779,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,1,43,0,7,isotonic_regression,0.037626593089541784,0.02736702539230486,0.9822249649099389,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,1,43,0,7,learned_mlp_head,0.07042346051253844,0.07395250477018199,0.7729560862066344,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,2,44,0,8,temperature_scaling,0.04111689853333093,0.02680188401743086,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,2,44,0,8,monotone_platt,0.04754256470643772,0.037275379769165506,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,2,44,0,8,isotonic_regression,0.04541321784154804,0.03360695895362769,0.9642620928041242,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,2,44,0,8,learned_mlp_head,0.09499896760595827,0.08327834961589302,0.6205541853854321,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,3,45,0,8,temperature_scaling,0.03788574237159622,0.026816878543203037,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,3,45,0,8,monotone_platt,0.03722115846919407,0.0258581435477384,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,3,45,0,8,isotonic_regression,0.03810942155456163,0.025896080228276424,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,3,45,0,8,learned_mlp_head,0.07100713930620789,0.06642839945009157,0.7910778571717265,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,4,46,0,8,temperature_scaling,0.03748115750487339,0.026570622730169764,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,4,46,0,8,monotone_platt,0.03668338605606438,0.026276156670337655,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,4,46,0,8,isotonic_regression,0.03734268571463104,0.02604082594040867,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,10,10,4,46,0,8,learned_mlp_head,0.05287361995986583,0.03849465462009343,0.9270296525217763,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,0,42,1,18,temperature_scaling,0.041616894772257704,0.026499978914842733,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,0,42,1,18,monotone_platt,0.035360986269377594,0.023980910024469865,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,0,42,1,18,isotonic_regression,0.03474209554377771,0.02604104395648919,0.9520548465414356,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,0,42,1,18,learned_mlp_head,0.09304863885112959,0.08315156037707536,0.6488575177000101,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,1,43,1,16,temperature_scaling,0.049168113068742886,0.029839827372628705,0.9863568108433999,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,1,43,1,16,monotone_platt,0.04684400214423703,0.03461509853170924,0.9857248802114692,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,1,43,1,16,isotonic_regression,0.03866271879724915,0.031037237882974387,0.9702589294875038,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,1,43,1,16,learned_mlp_head,0.059463484319621784,0.05421574823672287,0.8929534232268385,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,2,44,1,16,temperature_scaling,0.050956419363146876,0.02840452069437374,0.9863568108433999,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,2,44,1,16,monotone_platt,0.03776285707277948,0.025240183630470498,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,2,44,1,16,isotonic_regression,0.03230030451222429,0.024161175866544718,0.9780290373561807,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,2,44,1,16,learned_mlp_head,0.12723390572335727,0.09480053284934394,0.6566267845044372,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,3,45,0,18,temperature_scaling,0.03685468460727382,0.028897426097637763,0.9853533502732049,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,3,45,0,18,monotone_platt,0.03501341753834675,0.02647202211108968,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,3,45,0,18,isotonic_regression,0.03702545050463361,0.026027846452032433,0.9816542950097413,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,3,45,0,18,learned_mlp_head,0.05470974545846428,0.07060723434111087,0.8137727933605999,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,4,46,0,16,temperature_scaling,0.04822863522054124,0.027444170263020675,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,4,46,0,16,monotone_platt,0.04118368391382563,0.025100887184173082,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,4,46,0,16,isotonic_regression,0.029125405934365137,0.025684516592920533,0.9792492416480143,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,20,20,4,46,0,16,learned_mlp_head,0.06155287110221555,0.06752040705906881,0.7195176462325619,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,0,42,2,43,temperature_scaling,0.03909167635283087,0.02746091131927499,0.9857967615682668,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,0,42,2,43,monotone_platt,0.029802628665588044,0.026815729629231354,0.9866393629807907,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,0,42,2,43,isotonic_regression,0.02599296157713052,0.022580347387764266,0.9378398155359046,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,0,42,2,43,learned_mlp_head,0.049582090517042154,0.0374909368176155,0.9479221090690332,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,1,43,3,41,temperature_scaling,0.0452991644468885,0.027930632775749798,0.9857967615682668,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,1,43,3,41,monotone_platt,0.03432310068006257,0.023326683126848494,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,1,43,3,41,isotonic_regression,0.030623650545579754,0.02398573863601282,0.9720677182532174,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,1,43,3,41,learned_mlp_head,0.17013734918902626,0.11918866279938202,0.6384685320024274,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,2,44,1,43,temperature_scaling,0.047949152426950616,0.026890029830992063,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,2,44,1,43,monotone_platt,0.046520458626897555,0.035239022526687286,0.9845774656562335,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,2,44,1,43,isotonic_regression,0.04344278904332278,0.03474140529522626,0.970806225839886,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,2,44,1,43,learned_mlp_head,0.05586614382989865,0.040215783570159314,0.9610266896856117,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,3,45,2,44,temperature_scaling,0.04624465429927283,0.028032772212223445,0.985473470393325,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,3,45,2,44,monotone_platt,0.03465334622501046,0.027374807728226213,0.9869913855102327,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,3,45,2,44,isotonic_regression,0.0339864544686953,0.02966492762563248,0.9348618184517822,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,3,45,2,44,learned_mlp_head,0.0464061323420151,0.04120191180372113,0.9191872806035515,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,4,46,0,43,temperature_scaling,0.04683810614084156,0.0287489725785426,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,4,46,0,43,monotone_platt,0.034868190879450915,0.026358307282386542,0.9871833977990191,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,4,46,0,43,isotonic_regression,0.032387500149165305,0.025773727427619922,0.9754313712473189,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,50,50,4,46,0,43,learned_mlp_head,0.051750852582993424,0.03301545053001606,0.9202485284619288,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,0,42,3,64,temperature_scaling,0.04252868821604348,0.026050681708392365,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,0,42,3,64,monotone_platt,0.033376344422552454,0.0220751771046758,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,0,42,3,64,isotonic_regression,0.025666767294611523,0.021781738665137194,0.9707463337365346,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,0,42,3,64,learned_mlp_head,0.04533556175633446,0.03248382905372871,0.9562020261670846,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,1,43,3,63,temperature_scaling,0.04341698900161442,0.027273694951918972,0.9857967615682668,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,1,43,3,63,monotone_platt,0.027743523024860686,0.02230358106660531,0.9871833977990191,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,1,43,3,63,isotonic_regression,0.026837646995559336,0.022333099240752382,0.9535121510539858,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,1,43,3,63,learned_mlp_head,0.049246103256591595,0.03403131221612729,0.9432386094971092,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,2,44,3,64,temperature_scaling,0.04534015996159036,0.027250924696980577,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,2,44,3,64,monotone_platt,0.030457917402430094,0.022507912424649366,0.981135010702245,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,2,44,3,64,isotonic_regression,0.029147167802393164,0.023243519792095952,0.9638180546519464,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,2,44,3,64,learned_mlp_head,0.07422539887700016,0.06973614099513073,0.714740006599404,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,3,45,1,64,temperature_scaling,0.03873075569669209,0.026534232503726357,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,3,45,1,64,monotone_platt,0.03396253770009772,0.02463007886602886,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,3,45,1,64,isotonic_regression,0.02828437606566962,0.024595308175507157,0.9811132447093357,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,3,45,1,64,learned_mlp_head,0.05174050452395571,0.03337445923732914,0.9231630714287499,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,4,46,5,67,temperature_scaling,0.04222301741403311,0.026442144027245016,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,4,46,5,67,monotone_platt,0.032000417342816063,0.02395763163698165,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,4,46,5,67,isotonic_regression,0.022184935711538015,0.023114982787275848,0.967276800825163,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,75,75,4,46,5,67,learned_mlp_head,0.03940349662211399,0.03719003982964859,0.9568516866240845,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,0,42,7,89,temperature_scaling,0.04361957249291251,0.02667723600425974,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,0,42,7,89,monotone_platt,0.029010202829829718,0.022400830363039026,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,0,42,7,89,isotonic_regression,0.022358006784332942,0.02258321298742265,0.9655928589718489,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,0,42,7,89,learned_mlp_head,0.0423801149751974,0.03240693944466102,0.9624488275132913,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,1,43,6,88,temperature_scaling,0.044057854392134575,0.027011349493803145,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,1,43,6,88,monotone_platt,0.0286925214305396,0.022786541884570796,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,1,43,6,88,isotonic_regression,0.02651903768150611,0.024852945021681047,0.9618521213258907,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,1,43,6,88,learned_mlp_head,0.04519032416568431,0.03178029231498912,0.957647730831834,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,2,44,6,87,temperature_scaling,0.03821447433468417,0.02616497768388069,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,2,44,6,87,monotone_platt,0.026374191750355196,0.02120686981455432,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,2,44,6,87,isotonic_regression,0.022314966731627448,0.021546848622635645,0.9625122662409495,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,2,44,6,87,learned_mlp_head,0.044333835800639466,0.03312431660598973,0.9698232120991684,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,3,45,8,89,temperature_scaling,0.04045560808774429,0.027608156176753496,0.9865948461652341,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,3,45,8,89,monotone_platt,0.0331496498182238,0.026720985148618367,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,3,45,8,89,isotonic_regression,0.026867393140448625,0.026829574239600276,0.9494068383450758,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,3,45,8,89,learned_mlp_head,0.04469880220319283,0.02953677210120732,0.9639633462038691,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,4,46,6,86,temperature_scaling,0.04411655634159242,0.026157802508646955,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,4,46,6,86,monotone_platt,0.030697686248900586,0.02206633020838227,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,4,46,6,86,isotonic_regression,0.022002772670996252,0.024131872557932418,0.9550063764892789,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,100,100,4,46,6,86,learned_mlp_head,0.04683604844487794,0.03361350131740589,0.9649917653147441,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,0,42,10,130,temperature_scaling,0.045378378793203354,0.02613265438534154,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,0,42,10,130,monotone_platt,0.029818468898812258,0.021143448461456864,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,0,42,10,130,isotonic_regression,0.01887064083258475,0.022528773786416365,0.9643219543010827,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,0,42,10,130,learned_mlp_head,0.04314029773612977,0.029538561416984535,0.9622947548944407,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,1,43,11,130,temperature_scaling,0.04336120642185581,0.0261717158201293,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,1,43,11,130,monotone_platt,0.030494890104408107,0.021095271240163287,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,1,43,11,130,isotonic_regression,0.022146519994418985,0.021266062076947482,0.970565022369489,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,1,43,11,130,learned_mlp_head,0.048970794828273954,0.028998595722719133,0.9748836605350039,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,2,44,11,133,temperature_scaling,0.045702100375764436,0.026343835654510202,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,2,44,11,133,monotone_platt,0.029681305565603954,0.021318798863710808,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,2,44,11,133,isotonic_regression,0.022735418759271375,0.022901374914791436,0.965783185745086,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,2,44,11,133,learned_mlp_head,0.042597484627840465,0.029277795771539734,0.9697268713045121,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,3,45,12,132,temperature_scaling,0.044372165404901576,0.026052291476418812,0.9869273814139704,ok
D3,CODE-15%,M2_stmem_probe,ST-MEM probe,150,150,3,45,12,132,monotone_platt,0.027938292286762603,0.021245237927124346,0.9869273814139704,ok
